"REF_DATE","GEO","DGUID","Labour force characteristics","Educational attainment","Sex","Age group","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2018-09","Quebec","2016A000224","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2713917","6.1.5.3.1","215.8","","","","1"
"2018-10","Quebec","2016A000224","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2713917","6.1.5.3.1","202.3","","","","1"
"2018-11","Quebec","2016A000224","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2713917","6.1.5.3.1","213.5","","","","1"
"2018-12","Quebec","2016A000224","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2713917","6.1.5.3.1","223.0","","","","1"
"2019-01","Quebec","2016A000224","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2713917","6.1.5.3.1","222.4","","","","1"
"2019-02","Quebec","2016A000224","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2713917","6.1.5.3.1","229.1","","","","1"
"2019-03","Quebec","2016A000224","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2713917","6.1.5.3.1","215.9","","","","1"
"2019-04","Quebec","2016A000224","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2713917","6.1.5.3.1","214.7","","","","1"
"2019-05","Quebec","2016A000224","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2713917","6.1.5.3.1","209.2","","","","1"
"2019-06","Quebec","2016A000224","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2713917","6.1.5.3.1","201.9","","","","1"
"2019-07","Quebec","2016A000224","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2713917","6.1.5.3.1","205.3","","","","1"
"2019-08","Quebec","2016A000224","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2713917","6.1.5.3.1","194.9","","","","1"
"2019-09","Quebec","2016A000224","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2713917","6.1.5.3.1","211.8","","","","1"
"2019-10","Quebec","2016A000224","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2713917","6.1.5.3.1","221.3","","","","1"
"2019-11","Quebec","2016A000224","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2713917","6.1.5.3.1","224.5","","","","1"
"2019-12","Quebec","2016A000224","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2713917","6.1.5.3.1","227.6","","","","1"
"2020-01","Quebec","2016A000224","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2713917","6.1.5.3.1","232.5","","","","1"
"2020-02","Quebec","2016A000224","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2713917","6.1.5.3.1","231.7","","","","1"
"2020-03","Quebec","2016A000224","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2713917","6.1.5.3.1","228.1","","","","1"
"2020-04","Quebec","2016A000224","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2713917","6.1.5.3.1","219.6","","","","1"
"2020-05","Quebec","2016A000224","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2713917","6.1.5.3.1","206.1","","","","1"
"2020-06","Quebec","2016A000224","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2713917","6.1.5.3.1","208.5","","","","1"
"2020-07","Quebec","2016A000224","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2713917","6.1.5.3.1","213.6","","","","1"
"2020-08","Quebec","2016A000224","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2713917","6.1.5.3.1","208.1","","","","1"
"2020-09","Quebec","2016A000224","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2713917","6.1.5.3.1","217.0","","","","1"
"2020-10","Quebec","2016A000224","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2713917","6.1.5.3.1","208.7","","","","1"
"2020-11","Quebec","2016A000224","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2713917","6.1.5.3.1","204.6","","","","1"
"2020-12","Quebec","2016A000224","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2713917","6.1.5.3.1","198.1","","","","1"
"2021-01","Quebec","2016A000224","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2713917","6.1.5.3.1","194.3","","","","1"
"2021-02","Quebec","2016A000224","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2713917","6.1.5.3.1","193.3","","","","1"
"2021-03","Quebec","2016A000224","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2713917","6.1.5.3.1","200.2","","","","1"
"2021-04","Quebec","2016A000224","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2713917","6.1.5.3.1","199.6","","","","1"
"2021-05","Quebec","2016A000224","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2713917","6.1.5.3.1","200.3","","","","1"
"2021-06","Quebec","2016A000224","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2713917","6.1.5.3.1","192.5","","","","1"
"2021-07","Quebec","2016A000224","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2713917","6.1.5.3.1","175.5","","","","1"
"2021-08","Quebec","2016A000224","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2713917","6.1.5.3.1","163.9","","","","1"
"2021-09","Quebec","2016A000224","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2713917","6.1.5.3.1","150.5","","","","1"
"2021-10","Quebec","2016A000224","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2713917","6.1.5.3.1","159.2","","","","1"
"2021-11","Quebec","2016A000224","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2713917","6.1.5.3.1","162.3","","","","1"
"2021-12","Quebec","2016A000224","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2713917","6.1.5.3.1","161.9","","","","1"
"2022-01","Quebec","2016A000224","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2713917","6.1.5.3.1","167.4","","","","1"
"2022-02","Quebec","2016A000224","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2713917","6.1.5.3.1","179.0","","","","1"
"2022-03","Quebec","2016A000224","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2713917","6.1.5.3.1","176.6","","","","1"
"2022-04","Quebec","2016A000224","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2713917","6.1.5.3.1","182.8","","","","1"
"2022-05","Quebec","2016A000224","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2713917","6.1.5.3.1","178.4","","","","1"
"2022-06","Quebec","2016A000224","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2713917","6.1.5.3.1","176.2","","","","1"
"2022-07","Quebec","2016A000224","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2713917","6.1.5.3.1","179.8","","","","1"
"2022-08","Quebec","2016A000224","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2713917","6.1.5.3.1","170.3","","","","1"
"2022-09","Quebec","2016A000224","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2713917","6.1.5.3.1","161.7","","","","1"
"2022-10","Quebec","2016A000224","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2713917","6.1.5.3.1","156.8","","","","1"
"2022-11","Quebec","2016A000224","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2713917","6.1.5.3.1","168.4","","","","1"
"2022-12","Quebec","2016A000224","Population","Some postsecondary","Females","15 years and over","Persons","249","thousands","3","v2713917","6.1.5.3.1","170.3","","","","1"
"2015-01","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2713108","6.1.6.2.1","1256.2","","","","1"
"2015-02","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2713108","6.1.6.2.1","1238.6","","","","1"
"2015-03","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2713108","6.1.6.2.1","1240.3","","","","1"
"2015-04","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2713108","6.1.6.2.1","1256.2","","","","1"
"2015-05","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2713108","6.1.6.2.1","1242.7","","","","1"
"2015-06","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2713108","6.1.6.2.1","1280.5","","","","1"
"2015-07","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2713108","6.1.6.2.1","1247.8","","","","1"
"2015-08","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2713108","6.1.6.2.1","1233.2","","","","1"
"2015-09","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2713108","6.1.6.2.1","1252.8","","","","1"
"2015-10","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2713108","6.1.6.2.1","1258.3","","","","1"
"2015-11","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2713108","6.1.6.2.1","1260.2","","","","1"
"2015-12","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2713108","6.1.6.2.1","1259.9","","","","1"
"2016-01","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2713108","6.1.6.2.1","1251.0","","","","1"
"2016-02","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2713108","6.1.6.2.1","1275.5","","","","1"
"2016-03","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2713108","6.1.6.2.1","1247.6","","","","1"
"2016-04","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2713108","6.1.6.2.1","1240.1","","","","1"
"2016-05","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2713108","6.1.6.2.1","1247.7","","","","1"
"2016-06","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2713108","6.1.6.2.1","1255.6","","","","1"
"2016-07","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2713108","6.1.6.2.1","1242.3","","","","1"
"2016-08","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2713108","6.1.6.2.1","1260.5","","","","1"
"2016-09","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2713108","6.1.6.2.1","1259.4","","","","1"
"2016-10","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2713108","6.1.6.2.1","1249.6","","","","1"
"2016-11","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2713108","6.1.6.2.1","1254.1","","","","1"
"2016-12","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2713108","6.1.6.2.1","1237.0","","","","1"
"2017-01","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2713108","6.1.6.2.1","1224.2","","","","1"
"2017-02","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2713108","6.1.6.2.1","1231.5","","","","1"
"2017-03","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2713108","6.1.6.2.1","1242.6","","","","1"
"2017-04","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2713108","6.1.6.2.1","1257.1","","","","1"
"2017-05","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2713108","6.1.6.2.1","1255.6","","","","1"
"2017-06","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2713108","6.1.6.2.1","1259.1","","","","1"
"2017-07","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2713108","6.1.6.2.1","1265.4","","","","1"
"2017-08","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2713108","6.1.6.2.1","1288.6","","","","1"
"2017-09","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2713108","6.1.6.2.1","1289.4","","","","1"
"2017-10","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2713108","6.1.6.2.1","1291.3","","","","1"
"2017-11","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2713108","6.1.6.2.1","1322.4","","","","1"
"2017-12","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2713108","6.1.6.2.1","1332.0","","","","1"
"2018-01","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2713108","6.1.6.2.1","1315.7","","","","1"
"2018-02","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2713108","6.1.6.2.1","1305.1","","","","1"
"2018-03","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2713108","6.1.6.2.1","1326.1","","","","1"
"2018-04","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2713108","6.1.6.2.1","1310.8","","","","1"
"2018-05","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2713108","6.1.6.2.1","1291.2","","","","1"
"2018-06","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2713108","6.1.6.2.1","1304.5","","","","1"
"2018-07","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2713108","6.1.6.2.1","1301.5","","","","1"
"2018-08","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2713108","6.1.6.2.1","1319.4","","","","1"
"2018-09","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2713108","6.1.6.2.1","1321.6","","","","1"
"2018-10","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2713108","6.1.6.2.1","1322.8","","","","1"
"2018-11","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2713108","6.1.6.2.1","1316.3","","","","1"
"2018-12","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2713108","6.1.6.2.1","1319.9","","","","1"
"2019-01","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2713108","6.1.6.2.1","1336.6","","","","1"
"2019-02","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2713108","6.1.6.2.1","1350.8","","","","1"
"2019-03","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2713108","6.1.6.2.1","1351.2","","","","1"
"2019-04","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2713108","6.1.6.2.1","1365.5","","","","1"
"2019-05","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2713108","6.1.6.2.1","1372.0","","","","1"
"2019-06","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2713108","6.1.6.2.1","1368.3","","","","1"
"2019-07","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2713108","6.1.6.2.1","1372.8","","","","1"
"2019-08","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2713108","6.1.6.2.1","1343.2","","","","1"
"2019-09","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2713108","6.1.6.2.1","1359.3","","","","1"
"2019-10","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2713108","6.1.6.2.1","1304.4","","","","1"
"2019-11","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2713108","6.1.6.2.1","1306.7","","","","1"
"2019-12","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2713108","6.1.6.2.1","1279.8","","","","1"
"2020-01","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2713108","6.1.6.2.1","1293.1","","","","1"
"2020-02","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2713108","6.1.6.2.1","1301.4","","","","1"
"2020-03","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2713108","6.1.6.2.1","1299.6","","","","1"
"2020-04","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2713108","6.1.6.2.1","1303.6","","","","1"
"2020-05","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2713108","6.1.6.2.1","1305.1","","","","1"
"2020-06","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2713108","6.1.6.2.1","1341.9","","","","1"
"2020-07","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2713108","6.1.6.2.1","1342.1","","","","1"
"2020-08","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2713108","6.1.6.2.1","1344.1","","","","1"
"2020-09","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2713108","6.1.6.2.1","1324.2","","","","1"
"2020-10","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2713108","6.1.6.2.1","1315.5","","","","1"
"2020-11","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2713108","6.1.6.2.1","1321.3","","","","1"
"2020-12","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2713108","6.1.6.2.1","1309.4","","","","1"
"2021-01","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2713108","6.1.6.2.1","1307.2","","","","1"
"2021-02","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2713108","6.1.6.2.1","1321.9","","","","1"
"2021-03","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2713108","6.1.6.2.1","1326.3","","","","1"
"2021-04","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2713108","6.1.6.2.1","1341.8","","","","1"
"2021-05","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2713108","6.1.6.2.1","1330.2","","","","1"
"2021-06","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2713108","6.1.6.2.1","1333.5","","","","1"
"2021-07","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2713108","6.1.6.2.1","1316.4","","","","1"
"2021-08","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2713108","6.1.6.2.1","1329.6","","","","1"
"2021-09","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2713108","6.1.6.2.1","1310.2","","","","1"
"2021-10","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2713108","6.1.6.2.1","1324.7","","","","1"
"2021-11","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2713108","6.1.6.2.1","1308.7","","","","1"
"2021-12","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2713108","6.1.6.2.1","1304.9","","","","1"
"2022-01","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2713108","6.1.6.2.1","1336.5","","","","1"
"2022-02","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2713108","6.1.6.2.1","1322.5","","","","1"
"2022-03","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2713108","6.1.6.2.1","1329.2","","","","1"
"2022-04","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2713108","6.1.6.2.1","1353.9","","","","1"
"2022-05","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2713108","6.1.6.2.1","1374.2","","","","1"
"2022-06","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2713108","6.1.6.2.1","1357.9","","","","1"
"2022-07","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2713108","6.1.6.2.1","1367.4","","","","1"
"2022-08","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2713108","6.1.6.2.1","1377.2","","","","1"
"2022-09","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2713108","6.1.6.2.1","1359.7","","","","1"
"2022-10","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2713108","6.1.6.2.1","1355.5","","","","1"
"2022-11","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2713108","6.1.6.2.1","1338.7","","","","1"
"2022-12","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Males","15 years and over","Persons","249","thousands","3","v2713108","6.1.6.2.1","1342.6","","","","1"
"2015-01","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Females","15 years and over","Persons","249","thousands","3","v2713918","6.1.6.3.1","1209.3","","","","1"
"2015-02","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Females","15 years and over","Persons","249","thousands","3","v2713918","6.1.6.3.1","1228.4","","","","1"
"2015-03","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Females","15 years and over","Persons","249","thousands","3","v2713918","6.1.6.3.1","1245.8","","","","1"
"2015-04","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Females","15 years and over","Persons","249","thousands","3","v2713918","6.1.6.3.1","1254.8","","","","1"
"2015-05","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Females","15 years and over","Persons","249","thousands","3","v2713918","6.1.6.3.1","1243.2","","","","1"
"2015-06","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Females","15 years and over","Persons","249","thousands","3","v2713918","6.1.6.3.1","1246.8","","","","1"
"2015-07","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Females","15 years and over","Persons","249","thousands","3","v2713918","6.1.6.3.1","1237.8","","","","1"
"2015-08","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Females","15 years and over","Persons","249","thousands","3","v2713918","6.1.6.3.1","1221.5","","","","1"
"2015-09","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Females","15 years and over","Persons","249","thousands","3","v2713918","6.1.6.3.1","1208.6","","","","1"
"2015-10","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Females","15 years and over","Persons","249","thousands","3","v2713918","6.1.6.3.1","1203.3","","","","1"
"2015-11","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Females","15 years and over","Persons","249","thousands","3","v2713918","6.1.6.3.1","1200.3","","","","1"
"2015-12","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Females","15 years and over","Persons","249","thousands","3","v2713918","6.1.6.3.1","1194.3","","","","1"
"2016-01","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Females","15 years and over","Persons","249","thousands","3","v2713918","6.1.6.3.1","1216.2","","","","1"
"2016-02","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Females","15 years and over","Persons","249","thousands","3","v2713918","6.1.6.3.1","1223.4","","","","1"
"2016-03","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Females","15 years and over","Persons","249","thousands","3","v2713918","6.1.6.3.1","1231.0","","","","1"
"2016-04","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Females","15 years and over","Persons","249","thousands","3","v2713918","6.1.6.3.1","1217.4","","","","1"
"2016-05","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Females","15 years and over","Persons","249","thousands","3","v2713918","6.1.6.3.1","1230.5","","","","1"
"2016-06","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Females","15 years and over","Persons","249","thousands","3","v2713918","6.1.6.3.1","1237.5","","","","1"
"2016-07","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Females","15 years and over","Persons","249","thousands","3","v2713918","6.1.6.3.1","1215.9","","","","1"
"2016-08","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Females","15 years and over","Persons","249","thousands","3","v2713918","6.1.6.3.1","1232.6","","","","1"
"2016-09","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Females","15 years and over","Persons","249","thousands","3","v2713918","6.1.6.3.1","1240.4","","","","1"
"2016-10","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Females","15 years and over","Persons","249","thousands","3","v2713918","6.1.6.3.1","1254.7","","","","1"
"2016-11","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Females","15 years and over","Persons","249","thousands","3","v2713918","6.1.6.3.1","1254.4","","","","1"
"2016-12","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Females","15 years and over","Persons","249","thousands","3","v2713918","6.1.6.3.1","1281.8","","","","1"
"2017-01","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Females","15 years and over","Persons","249","thousands","3","v2713918","6.1.6.3.1","1289.1","","","","1"
"2017-02","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Females","15 years and over","Persons","249","thousands","3","v2713918","6.1.6.3.1","1269.4","","","","1"
"2017-03","Quebec","2016A000224","Population","Postsecondary certificate or diploma","Females","15 years and over","Persons","249","thousands","3","v2713918","6.1.6.3.1","1254.3","","","","1"
